Nombre_Inicio_Viaje,LAT_Inicio_Viaje,LON_Inicio_Viaje,Hour,Average_Trips
PLAZA DON SEGUNDO SOMBRA,-34.64193,-58.45065,18,82
PLAZA DON SEGUNDO SOMBRA,-34.64193,-58.45065,19,100
PLAZA DON SEGUNDO SOMBRA,-34.64193,-58.45065,20,117
PLAZA DON SEGUNDO SOMBRA,-34.64193,-58.45065,21,70
PLAZA DON SEGUNDO SOMBRA,-34.64193,-58.45065,22,24
PLAZA DON SEGUNDO SOMBRA,-34.64193,-58.45065,23,21
PLAZA DR. JUAN B. TERAN,-34.6216,-58.51982,0,36
PLAZA DR. JUAN B. TERAN,-34.6216,-58.51982,1,12
PLAZA DR. JUAN B. TERAN,-34.6216,-58.51982,2,6
PLAZA DR. JUAN B. TERAN,-34.6216,-58.51982,3,11
PLAZA DR. JUAN B. TERAN,-34.6216,-58.51982,4,8
PLAZA DR. JUAN B. TERAN,-34.6216,-58.51982,5,15
PLAZA DR. JUAN B. TERAN,-34.6216,-58.51982,6,7
PLAZA DR. JUAN B. TERAN,-34.6216,-58.51982,7,13
PLAZA DR. JUAN B. TERAN,-34.6216,-58.51982,8,27
PLAZA DR. JUAN B. TERAN,-34.6216,-58.51982,9,38
PLAZA DR. JUAN B. TERAN,-34.6216,-58.51982,10,34
PLAZA DR. JUAN B. TERAN,-34.6216,-58.51982,11,53
PLAZA DR. JUAN B. TERAN,-34.6216,-58.51982,12,68
PLAZA DR. JUAN B. TERAN,-34.6216,-58.51982,13,49
PLAZA DR. JUAN B. TERAN,-34.6216,-58.51982,14,52
PLAZA DR. JUAN B. TERAN,-34.6216,-58.51982,15,53
PLAZA DR. JUAN B. TERAN,-34.6216,-58.51982,16,70
PLAZA DR. JUAN B. TERAN,-34.6216,-58.51982,17,85
PLAZA DR. JUAN B. TERAN,-34.6216,-58.51982,18,112
PLAZA DR. JUAN B. TERAN,-34.6216,-58.51982,19,111
PLAZA DR. JUAN B. TERAN,-34.6216,-58.51982,20,109
PLAZA DR. JUAN B. TERAN,-34.6216,-58.51982,21,54
PLAZA DR. JUAN B. TERAN,-34.6216,-58.51982,22,35
PLAZA DR. JUAN B. TERAN,-34.6216,-58.51982,23,31
PLAZA ECHEVERRIA,-34.5717,-58.4897,0,9
PLAZA ECHEVERRIA,-34.5717,-58.4897,1,2
PLAZA ECHEVERRIA,-34.5717,-58.4897,2,2
PLAZA ECHEVERRIA,-34.5717,-58.4897,3,2
PLAZA ECHEVERRIA,-34.5717,-58.4897,4,1
PLAZA ECHEVERRIA,-34.5717,-58.4897,6,4
PLAZA ECHEVERRIA,-34.5717,-58.4897,7,47
PLAZA ECHEVERRIA,-34.5717,-58.4897,8,39
PLAZA ECHEVERRIA,-34.5717,-58.4897,9,33
PLAZA ECHEVERRIA,-34.5717,-58.4897,10,26
PLAZA ECHEVERRIA,-34.5717,-58.4897,11,29
PLAZA ECHEVERRIA,-34.5717,-58.4897,12,43
PLAZA ECHEVERRIA,-34.5717,-58.4897,13,51
PLAZA ECHEVERRIA,-34.5717,-58.4897,14,66
PLAZA ECHEVERRIA,-34.5717,-58.4897,15,83
PLAZA ECHEVERRIA,-34.5717,-58.4897,16,90
PLAZA ECHEVERRIA,-34.5717,-58.4897,17,134
PLAZA ECHEVERRIA,-34.5717,-58.4897,18,180
PLAZA ECHEVERRIA,-34.5717,-58.4897,19,130
PLAZA ECHEVERRIA,-34.5717,-58.4897,20,107
PLAZA ECHEVERRIA,-34.5717,-58.4897,21,68
PLAZA ECHEVERRIA,-34.5717,-58.4897,22,38
PLAZA ECHEVERRIA,-34.5717,-58.4897,23,29
PLAZA EJERCITO DE LOS ANDES,-34.63911,-58.51006,0,49
PLAZA EJERCITO DE LOS ANDES,-34.63911,-58.51006,1,25
PLAZA EJERCITO DE LOS ANDES,-34.63911,-58.51006,2,18
PLAZA EJERCITO DE LOS ANDES,-34.63911,-58.51006,3,6
PLAZA EJERCITO DE LOS ANDES,-34.63911,-58.51006,4,9
PLAZA EJERCITO DE LOS ANDES,-34.63911,-58.51006,5,16
PLAZA EJERCITO DE LOS ANDES,-34.63911,-58.51006,6,35
PLAZA EJERCITO DE LOS ANDES,-34.63911,-58.51006,7,66
PLAZA EJERCITO DE LOS ANDES,-34.63911,-58.51006,8,42
PLAZA EJERCITO DE LOS ANDES,-34.63911,-58.51006,9,34
PLAZA EJERCITO DE LOS ANDES,-34.63911,-58.51006,10,46
PLAZA EJERCITO DE LOS ANDES,-34.63911,-58.51006,11,37
PLAZA EJERCITO DE LOS ANDES,-34.63911,-58.51006,12,78
PLAZA EJERCITO DE LOS ANDES,-34.63911,-58.51006,13,62
PLAZA EJERCITO DE LOS ANDES,-34.63911,-58.51006,14,34
PLAZA EJERCITO DE LOS ANDES,-34.63911,-58.51006,15,52
PLAZA EJERCITO DE LOS ANDES,-34.63911,-58.51006,16,101
PLAZA EJERCITO DE LOS ANDES,-34.63911,-58.51006,17,136
PLAZA EJERCITO DE LOS ANDES,-34.63911,-58.51006,18,119
PLAZA EJERCITO DE LOS ANDES,-34.63911,-58.51006,19,126
PLAZA EJERCITO DE LOS ANDES,-34.63911,-58.51006,20,151
PLAZA EJERCITO DE LOS ANDES,-34.63911,-58.51006,21,79
PLAZA EJERCITO DE LOS ANDES,-34.63911,-58.51006,22,82
PLAZA EJERCITO DE LOS ANDES,-34.63911,-58.51006,23,48
PLAZA EXODO JUJEÃO,-34.58257,-58.48103,0,34
PLAZA EXODO JUJEÃO,-34.58257,-58.48103,1,22
PLAZA EXODO JUJEÃO,-34.58257,-58.48103,2,27
PLAZA EXODO JUJEÃO,-34.58257,-58.48103,3,12
PLAZA EXODO JUJEÃO,-34.58257,-58.48103,4,11
PLAZA EXODO JUJEÃO,-34.58257,-58.48103,5,12
PLAZA EXODO JUJEÃO,-34.58257,-58.48103,6,18
PLAZA EXODO JUJEÃO,-34.58257,-58.48103,7,22
PLAZA EXODO JUJEÃO,-34.58257,-58.48103,8,32
PLAZA EXODO JUJEÃO,-34.58257,-58.48103,9,47
PLAZA EXODO JUJEÃO,-34.58257,-58.48103,10,34
PLAZA EXODO JUJEÃO,-34.58257,-58.48103,11,36
PLAZA EXODO JUJEÃO,-34.58257,-58.48103,12,54
PLAZA EXODO JUJEÃO,-34.58257,-58.48103,13,54
PLAZA EXODO JUJEÃO,-34.58257,-58.48103,14,45
PLAZA EXODO JUJEÃO,-34.58257,-58.48103,15,68
PLAZA EXODO JUJEÃO,-34.58257,-58.48103,16,69
PLAZA EXODO JUJEÃO,-34.58257,-58.48103,17,90
PLAZA EXODO JUJEÃO,-34.58257,-58.48103,18,115
PLAZA EXODO JUJEÃO,-34.58257,-58.48103,19,91
PLAZA EXODO JUJEÃO,-34.58257,-58.48103,20,115
PLAZA EXODO JUJEÃO,-34.58257,-58.48103,21,47
PLAZA EXODO JUJEÃO,-34.58257,-58.48103,22,56
PLAZA EXODO JUJEÃO,-34.58257,-58.48103,23,49
PLAZA FELIX LIMA,-34.5418,-58.4704,0,20
PLAZA FELIX LIMA,-34.5418,-58.4704,1,18
PLAZA FELIX LIMA,-34.5418,-58.4704,2,7
PLAZA FELIX LIMA,-34.5418,-58.4704,3,3
PLAZA FELIX LIMA,-34.5418,-58.4704,4,9
PLAZA FELIX LIMA,-34.5418,-58.4704,5,4
PLAZA FELIX LIMA,-34.5418,-58.4704,6,5
PLAZA FELIX LIMA,-34.5418,-58.4704,7,21
PLAZA FELIX LIMA,-34.5418,-58.4704,8,61
PLAZA FELIX LIMA,-34.5418,-58.4704,9,44
PLAZA FELIX LIMA,-34.5418,-58.4704,10,34
PLAZA FELIX LIMA,-34.5418,-58.4704,11,25
PLAZA FELIX LIMA,-34.5418,-58.4704,12,40
PLAZA FELIX LIMA,-34.5418,-58.4704,13,38
PLAZA FELIX LIMA,-34.5418,-58.4704,14,51
PLAZA FELIX LIMA,-34.5418,-58.4704,15,68
PLAZA FELIX LIMA,-34.5418,-58.4704,16,59
PLAZA FELIX LIMA,-34.5418,-58.4704,17,83
PLAZA FELIX LIMA,-34.5418,-58.4704,18,89
PLAZA FELIX LIMA,-34.5418,-58.4704,19,62
PLAZA FELIX LIMA,-34.5418,-58.4704,20,42
PLAZA FELIX LIMA,-34.5418,-58.4704,21,24
PLAZA FELIX LIMA,-34.5418,-58.4704,22,28
PLAZA FELIX LIMA,-34.5418,-58.4704,23,14
PLAZA FRANCISCO RAMIREZ,-34.55314,-58.46892,0,70
PLAZA FRANCISCO RAMIREZ,-34.55314,-58.46892,1,38
PLAZA FRANCISCO RAMIREZ,-34.55314,-58.46892,2,18
PLAZA FRANCISCO RAMIREZ,-34.55314,-58.46892,3,13
PLAZA FRANCISCO RAMIREZ,-34.55314,-58.46892,4,11
PLAZA FRANCISCO RAMIREZ,-34.55314,-58.46892,5,6
PLAZA FRANCISCO RAMIREZ,-34.55314,-58.46892,6,40
PLAZA FRANCISCO RAMIREZ,-34.55314,-58.46892,7,95
PLAZA FRANCISCO RAMIREZ,-34.55314,-58.46892,8,145
PLAZA FRANCISCO RAMIREZ,-34.55314,-58.46892,9,89
PLAZA FRANCISCO RAMIREZ,-34.55314,-58.46892,10,55
PLAZA FRANCISCO RAMIREZ,-34.55314,-58.46892,11,71
PLAZA FRANCISCO RAMIREZ,-34.55314,-58.46892,12,91
PLAZA FRANCISCO RAMIREZ,-34.55314,-58.46892,13,116
PLAZA FRANCISCO RAMIREZ,-34.55314,-58.46892,14,85
PLAZA FRANCISCO RAMIREZ,-34.55314,-58.46892,15,120
PLAZA FRANCISCO RAMIREZ,-34.55314,-58.46892,16,163
PLAZA FRANCISCO RAMIREZ,-34.55314,-58.46892,17,202
PLAZA FRANCISCO RAMIREZ,-34.55314,-58.46892,18,236
PLAZA FRANCISCO RAMIREZ,-34.55314,-58.46892,19,233
PLAZA FRANCISCO RAMIREZ,-34.55314,-58.46892,20,231
PLAZA FRANCISCO RAMIREZ,-34.55314,-58.46892,21,123
PLAZA FRANCISCO RAMIREZ,-34.55314,-58.46892,22,83
PLAZA FRANCISCO RAMIREZ,-34.55314,-58.46892,23,84
PLAZA GUEMES,-34.58975,-58.41657,0,138
PLAZA GUEMES,-34.58975,-58.41657,1,77
PLAZA GUEMES,-34.58975,-58.41657,2,52
PLAZA GUEMES,-34.58975,-58.41657,3,24
PLAZA GUEMES,-34.58975,-58.41657,4,13
PLAZA GUEMES,-34.58975,-58.41657,5,21
PLAZA GUEMES,-34.58975,-58.41657,6,32
PLAZA GUEMES,-34.58975,-58.41657,7,136
PLAZA GUEMES,-34.58975,-58.41657,8,200
PLAZA GUEMES,-34.58975,-58.41657,9,128
PLAZA GUEMES,-34.58975,-58.41657,10,117
PLAZA GUEMES,-34.58975,-58.41657,11,112
PLAZA GUEMES,-34.58975,-58.41657,12,172
PLAZA GUEMES,-34.58975,-58.41657,13,163
PLAZA GUEMES,-34.58975,-58.41657,14,144
PLAZA GUEMES,-34.58975,-58.41657,15,197
PLAZA GUEMES,-34.58975,-58.41657,16,207
PLAZA GUEMES,-34.58975,-58.41657,17,231
PLAZA GUEMES,-34.58975,-58.41657,18,270
PLAZA GUEMES,-34.58975,-58.41657,19,253
PLAZA GUEMES,-34.58975,-58.41657,20,187
PLAZA GUEMES,-34.58975,-58.41657,21,140
PLAZA GUEMES,-34.58975,-58.41657,22,66
PLAZA GUEMES,-34.58975,-58.41657,23,108
PLAZA GURRUCHAGA,-34.59309,-58.43513,0,121
PLAZA GURRUCHAGA,-34.59309,-58.43513,1,78
PLAZA GURRUCHAGA,-34.59309,-58.43513,2,40
PLAZA GURRUCHAGA,-34.59309,-58.43513,3,21
PLAZA GURRUCHAGA,-34.59309,-58.43513,4,21
PLAZA GURRUCHAGA,-34.59309,-58.43513,5,11
PLAZA GURRUCHAGA,-34.59309,-58.43513,6,28
PLAZA GURRUCHAGA,-34.59309,-58.43513,7,73
PLAZA GURRUCHAGA,-34.59309,-58.43513,8,102
PLAZA GURRUCHAGA,-34.59309,-58.43513,9,110
PLAZA GURRUCHAGA,-34.59309,-58.43513,10,77
PLAZA GURRUCHAGA,-34.59309,-58.43513,11,101
PLAZA GURRUCHAGA,-34.59309,-58.43513,12,143
PLAZA GURRUCHAGA,-34.59309,-58.43513,13,108
PLAZA GURRUCHAGA,-34.59309,-58.43513,14,116
PLAZA GURRUCHAGA,-34.59309,-58.43513,15,128
PLAZA GURRUCHAGA,-34.59309,-58.43513,16,158
PLAZA GURRUCHAGA,-34.59309,-58.43513,17,262
PLAZA GURRUCHAGA,-34.59309,-58.43513,18,286
PLAZA GURRUCHAGA,-34.59309,-58.43513,19,145
PLAZA GURRUCHAGA,-34.59309,-58.43513,20,157
PLAZA GURRUCHAGA,-34.59309,-58.43513,21,116
PLAZA GURRUCHAGA,-34.59309,-58.43513,22,81
PLAZA GURRUCHAGA,-34.59309,-58.43513,23,76
PLAZA IRLANDA,-34.61309,-58.45719,0,73
PLAZA IRLANDA,-34.61309,-58.45719,1,57
PLAZA IRLANDA,-34.61309,-58.45719,2,29
PLAZA IRLANDA,-34.61309,-58.45719,3,20
PLAZA IRLANDA,-34.61309,-58.45719,4,7
PLAZA IRLANDA,-34.61309,-58.45719,5,38
PLAZA IRLANDA,-34.61309,-58.45719,6,29
PLAZA IRLANDA,-34.61309,-58.45719,7,68
PLAZA IRLANDA,-34.61309,-58.45719,8,68
PLAZA IRLANDA,-34.61309,-58.45719,9,82
PLAZA IRLANDA,-34.61309,-58.45719,10,77
PLAZA IRLANDA,-34.61309,-58.45719,11,74
PLAZA IRLANDA,-34.61309,-58.45719,12,110
PLAZA IRLANDA,-34.61309,-58.45719,13,145
PLAZA IRLANDA,-34.61309,-58.45719,14,128
PLAZA IRLANDA,-34.61309,-58.45719,15,185
PLAZA IRLANDA,-34.61309,-58.45719,16,246
PLAZA IRLANDA,-34.61309,-58.45719,17,284
PLAZA IRLANDA,-34.61309,-58.45719,18,351
PLAZA IRLANDA,-34.61309,-58.45719,19,260
PLAZA IRLANDA,-34.61309,-58.45719,20,294
PLAZA IRLANDA,-34.61309,-58.45719,21,184
PLAZA IRLANDA,-34.61309,-58.45719,22,110
PLAZA IRLANDA,-34.61309,-58.45719,23,85
PLAZA ITALIA,-34.58079,-58.42035,0,87
PLAZA ITALIA,-34.58079,-58.42035,1,120
PLAZA ITALIA,-34.58079,-58.42035,2,75
PLAZA ITALIA,-34.58079,-58.42035,3,57
PLAZA ITALIA,-34.58079,-58.42035,4,24
PLAZA ITALIA,-34.58079,-58.42035,5,76
PLAZA ITALIA,-34.58079,-58.42035,6,109
PLAZA ITALIA,-34.58079,-58.42035,7,187
PLAZA ITALIA,-34.58079,-58.42035,8,193
PLAZA ITALIA,-34.58079,-58.42035,9,199
PLAZA ITALIA,-34.58079,-58.42035,10,143
PLAZA ITALIA,-34.58079,-58.42035,11,206
PLAZA ITALIA,-34.58079,-58.42035,12,246
PLAZA ITALIA,-34.58079,-58.42035,13,265
PLAZA ITALIA,-34.58079,-58.42035,14,293
PLAZA ITALIA,-34.58079,-58.42035,15,332
PLAZA ITALIA,-34.58079,-58.42035,16,456
PLAZA ITALIA,-34.58079,-58.42035,17,540
PLAZA ITALIA,-34.58079,-58.42035,18,686
PLAZA ITALIA,-34.58079,-58.42035,19,502
PLAZA ITALIA,-34.58079,-58.42035,20,419
PLAZA ITALIA,-34.58079,-58.42035,21,297
PLAZA ITALIA,-34.58079,-58.42035,22,222
PLAZA ITALIA,-34.58079,-58.42035,23,178
PLAZA J.J. PASO,-34.56912,-58.4538,0,59
PLAZA J.J. PASO,-34.56912,-58.4538,1,51
PLAZA J.J. PASO,-34.56912,-58.4538,2,24
PLAZA J.J. PASO,-34.56912,-58.4538,3,14
PLAZA J.J. PASO,-34.56912,-58.4538,4,17
PLAZA J.J. PASO,-34.56912,-58.4538,5,24
PLAZA J.J. PASO,-34.56912,-58.4538,6,12
PLAZA J.J. PASO,-34.56912,-58.4538,7,38
PLAZA J.J. PASO,-34.56912,-58.4538,8,75
PLAZA J.J. PASO,-34.56912,-58.4538,9,62
PLAZA J.J. PASO,-34.56912,-58.4538,10,55
PLAZA J.J. PASO,-34.56912,-58.4538,11,44
PLAZA J.J. PASO,-34.56912,-58.4538,12,71
PLAZA J.J. PASO,-34.56912,-58.4538,13,51
PLAZA J.J. PASO,-34.56912,-58.4538,14,59
PLAZA J.J. PASO,-34.56912,-58.4538,15,116
PLAZA J.J. PASO,-34.56912,-58.4538,16,113
PLAZA J.J. PASO,-34.56912,-58.4538,17,137
PLAZA J.J. PASO,-34.56912,-58.4538,18,166
PLAZA J.J. PASO,-34.56912,-58.4538,19,107
PLAZA J.J. PASO,-34.56912,-58.4538,20,126
PLAZA J.J. PASO,-34.56912,-58.4538,21,87
PLAZA J.J. PASO,-34.56912,-58.4538,22,51
PLAZA J.J. PASO,-34.56912,-58.4538,23,58
PLAZA JOSE C PAZ,-34.64503,-58.40973,0,5
PLAZA JOSE C PAZ,-34.64503,-58.40973,1,3
PLAZA JOSE C PAZ,-34.64503,-58.40973,2,5
PLAZA JOSE C PAZ,-34.64503,-58.40973,3,5
PLAZA JOSE C PAZ,-34.64503,-58.40973,4,1
PLAZA JOSE C PAZ,-34.64503,-58.40973,5,1
PLAZA JOSE C PAZ,-34.64503,-58.40973,6,8
PLAZA JOSE C PAZ,-34.64503,-58.40973,7,7
PLAZA JOSE C PAZ,-34.64503,-58.40973,8,14
PLAZA JOSE C PAZ,-34.64503,-58.40973,9,15
PLAZA JOSE C PAZ,-34.64503,-58.40973,10,9
PLAZA JOSE C PAZ,-34.64503,-58.40973,11,13
PLAZA JOSE C PAZ,-34.64503,-58.40973,12,35
PLAZA JOSE C PAZ,-34.64503,-58.40973,13,26
PLAZA JOSE C PAZ,-34.64503,-58.40973,14,16
PLAZA JOSE C PAZ,-34.64503,-58.40973,15,17
PLAZA JOSE C PAZ,-34.64503,-58.40973,16,62
PLAZA JOSE C PAZ,-34.64503,-58.40973,17,51
PLAZA JOSE C PAZ,-34.64503,-58.40973,18,33
PLAZA JOSE C PAZ,-34.64503,-58.40973,19,30
PLAZA JOSE C PAZ,-34.64503,-58.40973,20,39
PLAZA JOSE C PAZ,-34.64503,-58.40973,21,11
PLAZA JOSE C PAZ,-34.64503,-58.40973,22,18
PLAZA JOSE C PAZ,-34.64503,-58.40973,23,14
PLAZA LARRAZABAL,-34.6428,-58.5126,0,35
PLAZA LARRAZABAL,-34.6428,-58.5126,1,26
PLAZA LARRAZABAL,-34.6428,-58.5126,2,16
PLAZA LARRAZABAL,-34.6428,-58.5126,3,10
PLAZA LARRAZABAL,-34.6428,-58.5126,4,3
PLAZA LARRAZABAL,-34.6428,-58.5126,5,32
PLAZA LARRAZABAL,-34.6428,-58.5126,6,9
PLAZA LARRAZABAL,-34.6428,-58.5126,7,20
PLAZA LARRAZABAL,-34.6428,-58.5126,8,13
PLAZA LARRAZABAL,-34.6428,-58.5126,9,15
PLAZA LARRAZABAL,-34.6428,-58.5126,10,20
PLAZA LARRAZABAL,-34.6428,-58.5126,11,27
PLAZA LARRAZABAL,-34.6428,-58.5126,12,39
PLAZA LARRAZABAL,-34.6428,-58.5126,13,17
PLAZA LARRAZABAL,-34.6428,-58.5126,14,19
PLAZA LARRAZABAL,-34.6428,-58.5126,15,27
PLAZA LARRAZABAL,-34.6428,-58.5126,16,39
PLAZA LARRAZABAL,-34.6428,-58.5126,17,49
PLAZA LARRAZABAL,-34.6428,-58.5126,18,50
PLAZA LARRAZABAL,-34.6428,-58.5126,19,86
PLAZA LARRAZABAL,-34.6428,-58.5126,20,76
PLAZA LARRAZABAL,-34.6428,-58.5126,21,43
PLAZA LARRAZABAL,-34.6428,-58.5126,22,33
PLAZA LARRAZABAL,-34.6428,-58.5126,23,80
PLAZA LAS TOSCANERAS,-34.639,-58.5043,0,51
PLAZA LAS TOSCANERAS,-34.639,-58.5043,1,19
PLAZA LAS TOSCANERAS,-34.639,-58.5043,2,20
PLAZA LAS TOSCANERAS,-34.639,-58.5043,3,6
PLAZA LAS TOSCANERAS,-34.639,-58.5043,4,7
PLAZA LAS TOSCANERAS,-34.639,-58.5043,5,6
PLAZA LAS TOSCANERAS,-34.639,-58.5043,6,19
PLAZA LAS TOSCANERAS,-34.639,-58.5043,7,36
PLAZA LAS TOSCANERAS,-34.639,-58.5043,8,29
PLAZA LAS TOSCANERAS,-34.639,-58.5043,9,24
PLAZA LAS TOSCANERAS,-34.639,-58.5043,10,21
PLAZA LAS TOSCANERAS,-34.639,-58.5043,11,32
PLAZA LAS TOSCANERAS,-34.639,-58.5043,12,30
PLAZA LAS TOSCANERAS,-34.639,-58.5043,13,48
PLAZA LAS TOSCANERAS,-34.639,-58.5043,14,28
PLAZA LAS TOSCANERAS,-34.639,-58.5043,15,43
PLAZA LAS TOSCANERAS,-34.639,-58.5043,16,89
PLAZA LAS TOSCANERAS,-34.639,-58.5043,17,105
PLAZA LAS TOSCANERAS,-34.639,-58.5043,18,92
PLAZA LAS TOSCANERAS,-34.639,-58.5043,19,100
PLAZA LAS TOSCANERAS,-34.639,-58.5043,20,112
PLAZA LAS TOSCANERAS,-34.639,-58.5043,21,64
PLAZA LAS TOSCANERAS,-34.639,-58.5043,22,52
PLAZA LAS TOSCANERAS,-34.639,-58.5043,23,50
PLAZA LEONARDO N. ALEM,-34.57634,-58.50248,0,12
PLAZA LEONARDO N. ALEM,-34.57634,-58.50248,1,11
PLAZA LEONARDO N. ALEM,-34.57634,-58.50248,2,10
PLAZA LEONARDO N. ALEM,-34.57634,-58.50248,3,5
PLAZA LEONARDO N. ALEM,-34.57634,-58.50248,4,10
PLAZA LEONARDO N. ALEM,-34.57634,-58.50248,5,5
PLAZA LEONARDO N. ALEM,-34.57634,-58.50248,6,10
PLAZA LEONARDO N. ALEM,-34.57634,-58.50248,7,24
PLAZA LEONARDO N. ALEM,-34.57634,-58.50248,8,57
PLAZA LEONARDO N. ALEM,-34.57634,-58.50248,9,23
PLAZA LEONARDO N. ALEM,-34.57634,-58.50248,10,23
PLAZA LEONARDO N. ALEM,-34.57634,-58.50248,11,17
PLAZA LEONARDO N. ALEM,-34.57634,-58.50248,12,35
PLAZA LEONARDO N. ALEM,-34.57634,-58.50248,13,38
PLAZA LEONARDO N. ALEM,-34.57634,-58.50248,14,40
PLAZA LEONARDO N. ALEM,-34.57634,-58.50248,15,53
PLAZA LEONARDO N. ALEM,-34.57634,-58.50248,16,88
PLAZA LEONARDO N. ALEM,-34.57634,-58.50248,17,89
PLAZA LEONARDO N. ALEM,-34.57634,-58.50248,18,92
PLAZA LEONARDO N. ALEM,-34.57634,-58.50248,19,47
PLAZA LEONARDO N. ALEM,-34.57634,-58.50248,20,61
PLAZA LEONARDO N. ALEM,-34.57634,-58.50248,21,50
PLAZA LEONARDO N. ALEM,-34.57634,-58.50248,22,25
PLAZA LEONARDO N. ALEM,-34.57634,-58.50248,23,18
PLAZA LIBERTAD,-34.59711,-58.38268,0,40
PLAZA LIBERTAD,-34.59711,-58.38268,1,31
PLAZA LIBERTAD,-34.59711,-58.38268,2,17
PLAZA LIBERTAD,-34.59711,-58.38268,3,9
PLAZA LIBERTAD,-34.59711,-58.38268,4,8
PLAZA LIBERTAD,-34.59711,-58.38268,5,8
PLAZA LIBERTAD,-34.59711,-58.38268,6,38
PLAZA LIBERTAD,-34.59711,-58.38268,7,40
PLAZA LIBERTAD,-34.59711,-58.38268,8,67
PLAZA LIBERTAD,-34.59711,-58.38268,9,68
PLAZA LIBERTAD,-34.59711,-58.38268,10,52
PLAZA LIBERTAD,-34.59711,-58.38268,11,68
PLAZA LIBERTAD,-34.59711,-58.38268,12,109
PLAZA LIBERTAD,-34.59711,-58.38268,13,99
PLAZA LIBERTAD,-34.59711,-58.38268,14,83
PLAZA LIBERTAD,-34.59711,-58.38268,15,119
PLAZA LIBERTAD,-34.59711,-58.38268,16,145
PLAZA LIBERTAD,-34.59711,-58.38268,17,151
PLAZA LIBERTAD,-34.59711,-58.38268,18,73
PLAZA LIBERTAD,-34.59711,-58.38268,19,66
PLAZA LIBERTAD,-34.59711,-58.38268,20,56
PLAZA LIBERTAD,-34.59711,-58.38268,21,53
PLAZA LIBERTAD,-34.59711,-58.38268,22,30
PLAZA LIBERTAD,-34.59711,-58.38268,23,35
PLAZA LUCIO DEMARE,-34.54569,-58.46514,0,15
PLAZA LUCIO DEMARE,-34.54569,-58.46514,1,28
PLAZA LUCIO DEMARE,-34.54569,-58.46514,2,22
PLAZA LUCIO DEMARE,-34.54569,-58.46514,3,3
PLAZA LUCIO DEMARE,-34.54569,-58.46514,4,4
PLAZA LUCIO DEMARE,-34.54569,-58.46514,5,1
PLAZA LUCIO DEMARE,-34.54569,-58.46514,6,2
PLAZA LUCIO DEMARE,-34.54569,-58.46514,7,7
PLAZA LUCIO DEMARE,-34.54569,-58.46514,8,30
PLAZA LUCIO DEMARE,-34.54569,-58.46514,9,28
PLAZA LUCIO DEMARE,-34.54569,-58.46514,10,11
PLAZA LUCIO DEMARE,-34.54569,-58.46514,11,24
PLAZA LUCIO DEMARE,-34.54569,-58.46514,12,24
PLAZA LUCIO DEMARE,-34.54569,-58.46514,13,63
PLAZA LUCIO DEMARE,-34.54569,-58.46514,14,28
PLAZA LUCIO DEMARE,-34.54569,-58.46514,15,47
PLAZA LUCIO DEMARE,-34.54569,-58.46514,16,39
PLAZA LUCIO DEMARE,-34.54569,-58.46514,17,65
PLAZA LUCIO DEMARE,-34.54569,-58.46514,18,75
PLAZA LUCIO DEMARE,-34.54569,-58.46514,19,51
PLAZA LUCIO DEMARE,-34.54569,-58.46514,20,66
PLAZA LUCIO DEMARE,-34.54569,-58.46514,21,36
PLAZA LUCIO DEMARE,-34.54569,-58.46514,22,23
PLAZA LUCIO DEMARE,-34.54569,-58.46514,23,11
PLAZA MACKENNA,-34.5436,-58.4771,0,20
PLAZA MACKENNA,-34.5436,-58.4771,1,6
PLAZA MACKENNA,-34.5436,-58.4771,2,3
PLAZA MACKENNA,-34.5436,-58.4771,3,7
PLAZA MACKENNA,-34.5436,-58.4771,4,4
PLAZA MACKENNA,-34.5436,-58.4771,5,14
PLAZA MACKENNA,-34.5436,-58.4771,6,2
PLAZA MACKENNA,-34.5436,-58.4771,7,28
PLAZA MACKENNA,-34.5436,-58.4771,8,31
PLAZA MACKENNA,-34.5436,-58.4771,9,26
PLAZA MACKENNA,-34.5436,-58.4771,10,32
PLAZA MACKENNA,-34.5436,-58.4771,11,48
PLAZA MACKENNA,-34.5436,-58.4771,12,58
PLAZA MACKENNA,-34.5436,-58.4771,13,50
PLAZA MACKENNA,-34.5436,-58.4771,14,31
PLAZA MACKENNA,-34.5436,-58.4771,15,54
PLAZA MACKENNA,-34.5436,-58.4771,16,75
PLAZA MACKENNA,-34.5436,-58.4771,17,99
PLAZA MACKENNA,-34.5436,-58.4771,18,115
PLAZA MACKENNA,-34.5436,-58.4771,19,86
PLAZA MACKENNA,-34.5436,-58.4771,20,52
PLAZA MACKENNA,-34.5436,-58.4771,21,50
PLAZA MACKENNA,-34.5436,-58.4771,22,28
PLAZA MACKENNA,-34.5436,-58.4771,23,9
PLAZA MAFALDA,-34.5809,-58.4446,0,101
PLAZA MAFALDA,-34.5809,-58.4446,1,46
PLAZA MAFALDA,-34.5809,-58.4446,2,30
PLAZA MAFALDA,-34.5809,-58.4446,3,17
PLAZA MAFALDA,-34.5809,-58.4446,4,12
PLAZA MAFALDA,-34.5809,-58.4446,5,20
PLAZA MAFALDA,-34.5809,-58.4446,6,16
PLAZA MAFALDA,-34.5809,-58.4446,7,37
PLAZA MAFALDA,-34.5809,-58.4446,8,79
PLAZA MAFALDA,-34.5809,-58.4446,9,121
PLAZA MAFALDA,-34.5809,-58.4446,10,69
